id1,id2
MD.model.ptg000046l.11,ptg000046lG000010
MD.model.ptg000046l.12,ptg000046lG000011
MD.model.ptg000046l.13,ptg000046lG000012
MD.model.ptg000046l.14,ptg000046lG000013
MD.model.ptg000046l.16,ptg000046lG000014
MD.model.ptg000046l.19,ptg000046lG000016
MD.model.ptg000046l.2,ptg000046lG000001
MD.model.ptg000046l.21,ptg000046lG000017
MD.model.ptg000046l.22,ptg000046lG000018
MD.model.ptg000046l.23,ptg000046lG000019
MD.model.ptg000046l.24,ptg000046lG000020
MD.model.ptg000046l.25,ptg000046lG000021
MD.model.ptg000046l.27,ptg000046lG000023
MD.model.ptg000046l.28,ptg000046lG000024
MD.model.ptg000046l.29,ptg000046lG000025
MD.model.ptg000046l.3,ptg000046lG000002
MD.model.ptg000046l.30,ptg000046lG000026
MD.model.ptg000046l.31,ptg000046lG000027
MD.model.ptg000046l.33,ptg000046lG000028
MD.model.ptg000046l.34,ptg000046lG000029
MD.model.ptg000046l.35,ptg000046lG000030
MD.model.ptg000046l.36,ptg000046lG000031
MD.model.ptg000046l.38,ptg000046lG000033
MD.model.ptg000046l.39,ptg000046lG000034
MD.model.ptg000046l.4,ptg000046lG000003
MD.model.ptg000046l.40,ptg000046lG000035
MD.model.ptg000046l.41,ptg000046lG000036
MD.model.ptg000046l.42,ptg000046lG000037
MD.model.ptg000046l.43,ptg000046lG000038
MD.model.ptg000046l.44,ptg000046lG000039
MD.model.ptg000046l.45,ptg000046lG000040
MD.model.ptg000046l.49,ptg000046lG000041
MD.model.ptg000046l.5,ptg000046lG000004
MD.model.ptg000046l.51,ptg000046lG000043
MD.model.ptg000046l.52,ptg000046lG000044
MD.model.ptg000046l.53,ptg000046lG000045
MD.model.ptg000046l.54,ptg000046lG000046
MD.model.ptg000046l.55,ptg000046lG000047
MD.model.ptg000046l.59,ptg000046lG000048
MD.model.ptg000046l.6,ptg000046lG000005
MD.model.ptg000046l.61,ptg000046lG000049
MD.model.ptg000046l.62,ptg000046lG000050
MD.model.ptg000046l.63,ptg000046lG000051
MD.model.ptg000046l.7,ptg000046lG000006
MD.model.ptg000046l.8,ptg000046lG000007
MD.model.ptg000046l.9,ptg000046lG000008
MD.model.ptg000047l.1,ptg000047lG000001
MD.model.ptg000047l.100,ptg000047lG000063
MD.model.ptg000047l.1000,ptg000047lG000773
MD.model.ptg000047l.1005,ptg000047lG000774
MD.model.ptg000047l.1006,ptg000047lG000775
MD.model.ptg000047l.1007,ptg000047lG000776
MD.model.ptg000047l.1008,ptg000047lG000777
MD.model.ptg000047l.1009,ptg000047lG000778
MD.model.ptg000047l.1010,ptg000047lG000779
MD.model.ptg000047l.1011,ptg000047lG000780
MD.model.ptg000047l.1012,ptg000047lG000781
MD.model.ptg000047l.1014,ptg000047lG000782
MD.model.ptg000047l.1015,ptg000047lG000783
MD.model.ptg000047l.1016,ptg000047lG000784
MD.model.ptg000047l.1019,ptg000047lG000786
MD.model.ptg000047l.102,ptg000047lG000064
MD.model.ptg000047l.1020,ptg000047lG000787
MD.model.ptg000047l.1021,ptg000047lG000788
MD.model.ptg000047l.1022,ptg000047lG000789
MD.model.ptg000047l.1024,ptg000047lG000790
MD.model.ptg000047l.1025,ptg000047lG000791
MD.model.ptg000047l.1026,ptg000047lG000792
MD.model.ptg000047l.1027,ptg000047lG000793
MD.model.ptg000047l.1028,ptg000047lG000794
MD.model.ptg000047l.1029,ptg000047lG000795
MD.model.ptg000047l.103,ptg000047lG000065
MD.model.ptg000047l.1030,ptg000047lG000796
MD.model.ptg000047l.1031,ptg000047lG000797
MD.model.ptg000047l.1033,ptg000047lG000798
MD.model.ptg000047l.1034,ptg000047lG000799
MD.model.ptg000047l.1035,ptg000132lG000031
MD.model.ptg000047l.1036,ptg000132lG000031
MD.model.ptg000047l.1037,ptg000047lG000802
MD.model.ptg000047l.1039,ptg000047lG000804
MD.model.ptg000047l.104,ptg000047lG000066
MD.model.ptg000047l.1040,ptg000047lG000805
MD.model.ptg000047l.1041,ptg000047lG000806
MD.model.ptg000047l.1042,ptg000047lG000807
MD.model.ptg000047l.1043,ptg000047lG000808
MD.model.ptg000047l.1044,ptg000047lG000809
MD.model.ptg000047l.1046,ptg000047lG000811
MD.model.ptg000047l.1047,ptg000047lG000812
MD.model.ptg000047l.1048,ptg000047lG000813
MD.model.ptg000047l.1049,ptg000047lG000814
MD.model.ptg000047l.1050,ptg000047lG000815
MD.model.ptg000047l.1052,ptg000047lG000816
MD.model.ptg000047l.1053,ptg000047lG000817
MD.model.ptg000047l.1054,ptg000047lG000818
MD.model.ptg000047l.1055,ptg000047lG000819
MD.model.ptg000047l.1056,ptg000047lG000820
MD.model.ptg000047l.1058,ptg000047lG000822
MD.model.ptg000047l.1059,ptg000047lG000823
MD.model.ptg000047l.1060,ptg000047lG000824
MD.model.ptg000047l.107,ptg000047lG000067
MD.model.ptg000047l.109,ptg000047lG000069
MD.model.ptg000047l.110,ptg000047lG000070
MD.model.ptg000047l.112,ptg000047lG000071
MD.model.ptg000047l.114,ptg000047lG000073
MD.model.ptg000047l.115,ptg000047lG000074
MD.model.ptg000047l.116,ptg000047lG000075
MD.model.ptg000047l.120,ptg000047lG000077
MD.model.ptg000047l.121,ptg000047lG000078
MD.model.ptg000047l.125,ptg000047lG000081
MD.model.ptg000047l.126,ptg000047lG000082
MD.model.ptg000047l.127,ptg000047lG000083
MD.model.ptg000047l.128,ptg000047lG000084
MD.model.ptg000047l.13,ptg000047lG000009
MD.model.ptg000047l.130,ptg000047lG000085
MD.model.ptg000047l.133,ptg000047lG000087
MD.model.ptg000047l.134,ptg000047lG000088
MD.model.ptg000047l.135,ptg000047lG000089
MD.model.ptg000047l.136,ptg000047lG000090
MD.model.ptg000047l.137,ptg000047lG000091
MD.model.ptg000047l.138,ptg000047lG000092
MD.model.ptg000047l.141,ptg000047lG000094
MD.model.ptg000047l.142,ptg000047lG000095
MD.model.ptg000047l.143,ptg000047lG000096
MD.model.ptg000047l.144,ptg000047lG000097
MD.model.ptg000047l.146,ptg000047lG000098
MD.model.ptg000047l.147,ptg000047lG000099
MD.model.ptg000047l.148,ptg000047lG000100
MD.model.ptg000047l.149,ptg000047lG000101
MD.model.ptg000047l.15,ptg000047lG000010
MD.model.ptg000047l.150,ptg000047lG000102
MD.model.ptg000047l.151,ptg000047lG000103
MD.model.ptg000047l.152,ptg000047lG000104
MD.model.ptg000047l.153,ptg000047lG000105
MD.model.ptg000047l.154,ptg000047lG000106
MD.model.ptg000047l.156,ptg000047lG000108
MD.model.ptg000047l.157,ptg000047lG000109
MD.model.ptg000047l.158,ptg000047lG000110
MD.model.ptg000047l.16,ptg000047lG000011
MD.model.ptg000047l.160,ptg000047lG000112
MD.model.ptg000047l.161,ptg000047lG000113
MD.model.ptg000047l.162,ptg000047lG000114
MD.model.ptg000047l.165,ptg000047lG000115
MD.model.ptg000047l.167,ptg000047lG000117
MD.model.ptg000047l.168,ptg000047lG000118
MD.model.ptg000047l.169,ptg000047lG000119
MD.model.ptg000047l.17,ptg000047lG000012
MD.model.ptg000047l.170,ptg000047lG000120
MD.model.ptg000047l.173,ptg000047lG000121
MD.model.ptg000047l.175,ptg000047lG000122
MD.model.ptg000047l.177,ptg000047lG000123
MD.model.ptg000047l.178,ptg000047lG000124
MD.model.ptg000047l.179,ptg000047lG000125
MD.model.ptg000047l.18,ptg000047lG000013
MD.model.ptg000047l.180,ptg000047lG000126
MD.model.ptg000047l.184,ptg000047lG000127
MD.model.ptg000047l.189,ptg000047lG000129
MD.model.ptg000047l.19,ptg000047lG000014
MD.model.ptg000047l.192,ptg000047lG000131
MD.model.ptg000047l.198,ptg000047lG000133
MD.model.ptg000047l.2,ptg000047lG000002
MD.model.ptg000047l.201,ptg000047lG000134
MD.model.ptg000047l.203,ptg000047lG000136
MD.model.ptg000047l.207,ptg000047lG000137
MD.model.ptg000047l.208,ptg000047lG000138
MD.model.ptg000047l.21,ptg000047lG000015
MD.model.ptg000047l.212,ptg000047lG000139
MD.model.ptg000047l.213,ptg000047lG000140
MD.model.ptg000047l.214,ptg000047lG000141
MD.model.ptg000047l.215,ptg000047lG000142
MD.model.ptg000047l.217,ptg000047lG000143
MD.model.ptg000047l.218,ptg000047lG000144
MD.model.ptg000047l.219,ptg000047lG000145
MD.model.ptg000047l.22,ptg000047lG000016
MD.model.ptg000047l.220,ptg000047lG000146
MD.model.ptg000047l.221,ptg000047lG000147
MD.model.ptg000047l.222,ptg000047lG000148
MD.model.ptg000047l.223,ptg000047lG000149
MD.model.ptg000047l.225,ptg000047lG000150
MD.model.ptg000047l.226,ptg000047lG000151
MD.model.ptg000047l.227,ptg000047lG000152
MD.model.ptg000047l.228,ptg000047lG000153
MD.model.ptg000047l.229,ptg000047lG000154
MD.model.ptg000047l.23,ptg000047lG000017
MD.model.ptg000047l.230,ptg000047lG000155
MD.model.ptg000047l.231,ptg000047lG000156
MD.model.ptg000047l.232,ptg000047lG000157
MD.model.ptg000047l.233,ptg000047lG000158
MD.model.ptg000047l.235,ptg000047lG000160
MD.model.ptg000047l.236,ptg000047lG000161
MD.model.ptg000047l.238,ptg000047lG000162
MD.model.ptg000047l.239,ptg000047lG000163
MD.model.ptg000047l.240,ptg000047lG000164
MD.model.ptg000047l.241,ptg000047lG000165
MD.model.ptg000047l.242,ptg000047lG000166
MD.model.ptg000047l.243,ptg000047lG000167
MD.model.ptg000047l.244,ptg000047lG000168
MD.model.ptg000047l.246,ptg000047lG000169
MD.model.ptg000047l.248,ptg000047lG000170
MD.model.ptg000047l.249,ptg000047lG000171
MD.model.ptg000047l.250,ptg000047lG000172
MD.model.ptg000047l.251,ptg000047lG000173
MD.model.ptg000047l.252,ptg000047lG000174
MD.model.ptg000047l.255,ptg000047lG000176
MD.model.ptg000047l.256,ptg000047lG000177
MD.model.ptg000047l.257,ptg000047lG000178
MD.model.ptg000047l.258,ptg000047lG000179
MD.model.ptg000047l.259,ptg000047lG000180
MD.model.ptg000047l.26,ptg000047lG000019
MD.model.ptg000047l.261,ptg000047lG000182
MD.model.ptg000047l.264,ptg000047lG000184
MD.model.ptg000047l.265,ptg000047lG000185
MD.model.ptg000047l.266,ptg000047lG000186
MD.model.ptg000047l.267,ptg000047lG000187
MD.model.ptg000047l.268,ptg000047lG000188
MD.model.ptg000047l.269,ptg000047lG000189
MD.model.ptg000047l.27,ptg000047lG000020
MD.model.ptg000047l.271,ptg000047lG000190
MD.model.ptg000047l.272,ptg000047lG000191
MD.model.ptg000047l.273,ptg000047lG000192
MD.model.ptg000047l.275,ptg000047lG000194
MD.model.ptg000047l.276,ptg000047lG000195
MD.model.ptg000047l.277,ptg000047lG000196
MD.model.ptg000047l.278,ptg000047lG000197
MD.model.ptg000047l.279,ptg000047lG000198
MD.model.ptg000047l.28,ptg000047lG000021
MD.model.ptg000047l.280,ptg000047lG000199
MD.model.ptg000047l.281,ptg000047lG000200
MD.model.ptg000047l.282,ptg000047lG000201
MD.model.ptg000047l.284,ptg000047lG000202
MD.model.ptg000047l.286,ptg000047lG000204
MD.model.ptg000047l.287,ptg000047lG000205
MD.model.ptg000047l.288,ptg000047lG000206
MD.model.ptg000047l.289,ptg000047lG000207
MD.model.ptg000047l.29,ptg000047lG000022
MD.model.ptg000047l.290,ptg000047lG000208
MD.model.ptg000047l.292,ptg000047lG000210
MD.model.ptg000047l.293,ptg000047lG000211
MD.model.ptg000047l.295,ptg000047lG000213
MD.model.ptg000047l.296,ptg000047lG000214
MD.model.ptg000047l.298,ptg000047lG000215
MD.model.ptg000047l.299,ptg000047lG000216
MD.model.ptg000047l.3,ptg000047lG000003
MD.model.ptg000047l.301,ptg000047lG000217
MD.model.ptg000047l.303,ptg000047lG000218
MD.model.ptg000047l.304,ptg000047lG000219
MD.model.ptg000047l.306,ptg000047lG000220
MD.model.ptg000047l.307,ptg000047lG000221
MD.model.ptg000047l.308,ptg000036lG000475
MD.model.ptg000047l.309,ptg000047lG000223
MD.model.ptg000047l.31,ptg000047lG000023
MD.model.ptg000047l.310,ptg000047lG000224
MD.model.ptg000047l.311,ptg000047lG000225
MD.model.ptg000047l.312,ptg000047lG000226
MD.model.ptg000047l.314,ptg000047lG000227
MD.model.ptg000047l.315,ptg000047lG000228
MD.model.ptg000047l.317,ptg000047lG000229
MD.model.ptg000047l.318,ptg000047lG000230
MD.model.ptg000047l.319,ptg000047lG000231
MD.model.ptg000047l.321,ptg000047lG000232
MD.model.ptg000047l.324,ptg000047lG000233
MD.model.ptg000047l.325,ptg000047lG000234
MD.model.ptg000047l.327,ptg000047lG000235
MD.model.ptg000047l.328,ptg000047lG000236
MD.model.ptg000047l.33,ptg000047lG000024
MD.model.ptg000047l.330,ptg000047lG000237
MD.model.ptg000047l.331,ptg000047lG000238
MD.model.ptg000047l.332,ptg000047lG000239
MD.model.ptg000047l.333,ptg000047lG000240
MD.model.ptg000047l.334,ptg000047lG000241
MD.model.ptg000047l.335,ptg000047lG000242
MD.model.ptg000047l.336,ptg000047lG000243
MD.model.ptg000047l.337,ptg000047lG000244
MD.model.ptg000047l.339,ptg000047lG000246
MD.model.ptg000047l.340,ptg000047lG000247
MD.model.ptg000047l.341,ptg000047lG000248
MD.model.ptg000047l.344,ptg000047lG000250
MD.model.ptg000047l.345,ptg000047lG000251
MD.model.ptg000047l.346,ptg000047lG000252
MD.model.ptg000047l.347,ptg000047lG000253
MD.model.ptg000047l.348,ptg000047lG000254
MD.model.ptg000047l.349,ptg000047lG000255
MD.model.ptg000047l.35,ptg000047lG000025
MD.model.ptg000047l.350,ptg000047lG000256
MD.model.ptg000047l.352,ptg000047lG000257
MD.model.ptg000047l.353,ptg000047lG000258
MD.model.ptg000047l.354,ptg000047lG000259
MD.model.ptg000047l.355,ptg000047lG000260
MD.model.ptg000047l.356,ptg000047lG000261
MD.model.ptg000047l.357,ptg000047lG000262
MD.model.ptg000047l.359,ptg000047lG000263
MD.model.ptg000047l.36,ptg000047lG000026
MD.model.ptg000047l.360,ptg000047lG000264
MD.model.ptg000047l.361,ptg000047lG000265
MD.model.ptg000047l.362,ptg000047lG000266
MD.model.ptg000047l.363,ptg000047lG000267
MD.model.ptg000047l.368,ptg000047lG000268
MD.model.ptg000047l.369,ptg000047lG000269
MD.model.ptg000047l.370,ptg000047lG000270
MD.model.ptg000047l.371,ptg000047lG000271
MD.model.ptg000047l.373,ptg000047lG000273
MD.model.ptg000047l.375,ptg000047lG000275
MD.model.ptg000047l.376,ptg000047lG000276
MD.model.ptg000047l.377,ptg000047lG000277
MD.model.ptg000047l.378,ptg000047lG000278
MD.model.ptg000047l.379,ptg000047lG000279
MD.model.ptg000047l.38,ptg000047lG000028
MD.model.ptg000047l.381,ptg000047lG000280
MD.model.ptg000047l.382,ptg000047lG000281
MD.model.ptg000047l.383,ptg000047lG000282
MD.model.ptg000047l.385,ptg000047lG000283
MD.model.ptg000047l.386,ptg000047lG000284
MD.model.ptg000047l.387,ptg000047lG000285
MD.model.ptg000047l.389,ptg000047lG000286
MD.model.ptg000047l.39,ptg000047lG000029
MD.model.ptg000047l.390,ptg000047lG000287
MD.model.ptg000047l.391,ptg000047lG000288
MD.model.ptg000047l.392,ptg000047lG000289
MD.model.ptg000047l.393,ptg000047lG000290
MD.model.ptg000047l.394,ptg000047lG000291
MD.model.ptg000047l.395,ptg000047lG000292
MD.model.ptg000047l.396,ptg000047lG000293
MD.model.ptg000047l.397,ptg000047lG000294
MD.model.ptg000047l.399,ptg000047lG000295
MD.model.ptg000047l.4,ptg000047lG000004
MD.model.ptg000047l.40,ptg000047lG000030
MD.model.ptg000047l.401,ptg000047lG000297
MD.model.ptg000047l.402,ptg000047lG000298
MD.model.ptg000047l.403,ptg000047lG000299
MD.model.ptg000047l.404,ptg000047lG000300
MD.model.ptg000047l.405,ptg000047lG000301
MD.model.ptg000047l.406,ptg000047lG000302
MD.model.ptg000047l.407,ptg000047lG000303
MD.model.ptg000047l.408,ptg000047lG000304
MD.model.ptg000047l.409,ptg000047lG000305
MD.model.ptg000047l.41,ptg000047lG000034
MD.model.ptg000047l.410,ptg000047lG000306
MD.model.ptg000047l.411,ptg000047lG000307
MD.model.ptg000047l.412,ptg000047lG000308
MD.model.ptg000047l.413,ptg000047lG000309
MD.model.ptg000047l.414,ptg000047lG000310
MD.model.ptg000047l.415,ptg000047lG000311
MD.model.ptg000047l.416,ptg000047lG000312
MD.model.ptg000047l.417,ptg000047lG000313
MD.model.ptg000047l.419,ptg000047lG000314
MD.model.ptg000047l.42,ptg000047lG000032
MD.model.ptg000047l.420,ptg000047lG000315
MD.model.ptg000047l.421,ptg000047lG000316
MD.model.ptg000047l.422,ptg000047lG000317
MD.model.ptg000047l.423,ptg000047lG000318
MD.model.ptg000047l.424,ptg000047lG000319
MD.model.ptg000047l.426,ptg000047lG000321
MD.model.ptg000047l.428,ptg000047lG000322
MD.model.ptg000047l.429,ptg000047lG000323
MD.model.ptg000047l.43,ptg000047lG000033
MD.model.ptg000047l.430,ptg000047lG000324
MD.model.ptg000047l.431,ptg000047lG000325
MD.model.ptg000047l.433,ptg000047lG000327
MD.model.ptg000047l.434,ptg000047lG000328
MD.model.ptg000047l.435,ptg000047lG000329
MD.model.ptg000047l.437,ptg000047lG000331
MD.model.ptg000047l.438,ptg000047lG000332
MD.model.ptg000047l.439,ptg000047lG000333
MD.model.ptg000047l.441,ptg000047lG000334
MD.model.ptg000047l.442,ptg000047lG000335
MD.model.ptg000047l.444,ptg000047lG000337
MD.model.ptg000047l.445,ptg000047lG000338
MD.model.ptg000047l.446,ptg000047lG000339
MD.model.ptg000047l.447,ptg000047lG000340
MD.model.ptg000047l.448,ptg000047lG000341
MD.model.ptg000047l.449,ptg000047lG000342
MD.model.ptg000047l.450,ptg000047lG000343
MD.model.ptg000047l.451,ptg000047lG000344
MD.model.ptg000047l.452,ptg000047lG000345
MD.model.ptg000047l.453,ptg000047lG000346
MD.model.ptg000047l.454,ptg000047lG000347
MD.model.ptg000047l.455,ptg000047lG000348
MD.model.ptg000047l.456,ptg000047lG000349
MD.model.ptg000047l.457,ptg000047lG000350
MD.model.ptg000047l.458,ptg000047lG000351
MD.model.ptg000047l.460,ptg000047lG000352
MD.model.ptg000047l.462,ptg000047lG000353
MD.model.ptg000047l.463,ptg000047lG000354
MD.model.ptg000047l.464,ptg000047lG000355
MD.model.ptg000047l.467,ptg000047lG000356
MD.model.ptg000047l.468,ptg000047lG000357
MD.model.ptg000047l.469,ptg000047lG000358
MD.model.ptg000047l.472,ptg000047lG000359
MD.model.ptg000047l.473,ptg000047lG000360
MD.model.ptg000047l.474,ptg000047lG000361
MD.model.ptg000047l.475,ptg000047lG000362
MD.model.ptg000047l.476,ptg000047lG000363
MD.model.ptg000047l.477,ptg000047lG000364
MD.model.ptg000047l.478,ptg000047lG000365
MD.model.ptg000047l.480,ptg000047lG000366
MD.model.ptg000047l.481,ptg000047lG000367
MD.model.ptg000047l.482,ptg000047lG000368
MD.model.ptg000047l.483,ptg000047lG000369
MD.model.ptg000047l.485,ptg000047lG000370
MD.model.ptg000047l.486,ptg000047lG000371
MD.model.ptg000047l.487,ptg000047lG000372
MD.model.ptg000047l.488,ptg000047lG000373
MD.model.ptg000047l.489,ptg000047lG000373
MD.model.ptg000047l.491,ptg000047lG000376
MD.model.ptg000047l.492,ptg000047lG000377
MD.model.ptg000047l.493,ptg000047lG000378
MD.model.ptg000047l.494,ptg000047lG000379
MD.model.ptg000047l.495,ptg000047lG000380
MD.model.ptg000047l.496,ptg000047lG000381
MD.model.ptg000047l.497,ptg000047lG000382
MD.model.ptg000047l.498,ptg000047lG000383
MD.model.ptg000047l.50,ptg000047lG000034
MD.model.ptg000047l.500,ptg000047lG000385
MD.model.ptg000047l.502,ptg000047lG000387
MD.model.ptg000047l.503,ptg000047lG000388
MD.model.ptg000047l.506,ptg000047lG000389
MD.model.ptg000047l.507,ptg000047lG000390
MD.model.ptg000047l.508,ptg000047lG000391
MD.model.ptg000047l.509,ptg000047lG000392
MD.model.ptg000047l.510,ptg000047lG000393
MD.model.ptg000047l.511,ptg000047lG000394
MD.model.ptg000047l.512,ptg000047lG000395
MD.model.ptg000047l.513,ptg000047lG000396
MD.model.ptg000047l.514,ptg000047lG000397
MD.model.ptg000047l.515,ptg000047lG000398
MD.model.ptg000047l.516,ptg000047lG000399
MD.model.ptg000047l.517,ptg000047lG000400
MD.model.ptg000047l.519,ptg000047lG000402
MD.model.ptg000047l.52,ptg000047lG000035
MD.model.ptg000047l.521,ptg000047lG000404
MD.model.ptg000047l.522,ptg000047lG000405
MD.model.ptg000047l.523,ptg000047lG000406
MD.model.ptg000047l.524,ptg000047lG000407
MD.model.ptg000047l.525,ptg000047lG000408
MD.model.ptg000047l.526,ptg000047lG000409
MD.model.ptg000047l.527,ptg000047lG000410
MD.model.ptg000047l.528,ptg000047lG000411
MD.model.ptg000047l.531,ptg000047lG000412
MD.model.ptg000047l.532,ptg000047lG000413
MD.model.ptg000047l.533,ptg000047lG000414
MD.model.ptg000047l.534,ptg000047lG000415
MD.model.ptg000047l.535,ptg000047lG000416
MD.model.ptg000047l.537,ptg000047lG000417
MD.model.ptg000047l.539,ptg000047lG000418
MD.model.ptg000047l.54,ptg000047lG000036
MD.model.ptg000047l.540,ptg000047lG000419
MD.model.ptg000047l.541,ptg000047lG000420
MD.model.ptg000047l.542,ptg000047lG000421
MD.model.ptg000047l.543,ptg000047lG000422
MD.model.ptg000047l.544,ptg000047lG000423
MD.model.ptg000047l.546,ptg000047lG000425
MD.model.ptg000047l.547,ptg000047lG000426
MD.model.ptg000047l.548,ptg000047lG000427
MD.model.ptg000047l.549,ptg000047lG000428
MD.model.ptg000047l.55,ptg000047lG000037
MD.model.ptg000047l.550,ptg000047lG000429
MD.model.ptg000047l.551,ptg000047lG000430
MD.model.ptg000047l.552,ptg000047lG000431
MD.model.ptg000047l.553,ptg000047lG000432
MD.model.ptg000047l.554,ptg000047lG000433
MD.model.ptg000047l.555,ptg000047lG000434
MD.model.ptg000047l.556,ptg000047lG000435
MD.model.ptg000047l.56,ptg000047lG000038
MD.model.ptg000047l.561,ptg000047lG000437
MD.model.ptg000047l.563,ptg000047lG000444
MD.model.ptg000047l.564,ptg000047lG000439
MD.model.ptg000047l.565,ptg000047lG000440
MD.model.ptg000047l.566,ptg000047lG000441
MD.model.ptg000047l.567,ptg000047lG000443
MD.model.ptg000047l.568,ptg000047lG000440
MD.model.ptg000047l.569,ptg000047lG000444
MD.model.ptg000047l.57,ptg000047lG000039
MD.model.ptg000047l.571,ptg000047lG000445
MD.model.ptg000047l.572,ptg000047lG000446
MD.model.ptg000047l.573,ptg000047lG000447
MD.model.ptg000047l.575,ptg000047lG000448
MD.model.ptg000047l.576,ptg000047lG000449
MD.model.ptg000047l.577,ptg000047lG000450
MD.model.ptg000047l.578,ptg000047lG000451
MD.model.ptg000047l.579,ptg000047lG000452
MD.model.ptg000047l.580,ptg000047lG000453
MD.model.ptg000047l.581,ptg000047lG000454
MD.model.ptg000047l.582,ptg000047lG000455
MD.model.ptg000047l.583,ptg000047lG000456
MD.model.ptg000047l.584,ptg000047lG000457
MD.model.ptg000047l.585,ptg000047lG000458
MD.model.ptg000047l.586,ptg000047lG000459
MD.model.ptg000047l.587,ptg000047lG000460
MD.model.ptg000047l.588,ptg000047lG000461
MD.model.ptg000047l.589,ptg000047lG000462
MD.model.ptg000047l.590,ptg000047lG000463
MD.model.ptg000047l.592,ptg000047lG000464
MD.model.ptg000047l.593,ptg000047lG000465
MD.model.ptg000047l.594,ptg000047lG000466
MD.model.ptg000047l.595,ptg000047lG000467
MD.model.ptg000047l.596,ptg000047lG000468
MD.model.ptg000047l.597,ptg000047lG000469
MD.model.ptg000047l.599,ptg000047lG000470
MD.model.ptg000047l.60,ptg000047lG000041
MD.model.ptg000047l.602,ptg000047lG000472
MD.model.ptg000047l.604,ptg000047lG000473
MD.model.ptg000047l.606,ptg000047lG000475
MD.model.ptg000047l.607,ptg000047lG000476
MD.model.ptg000047l.608,ptg000047lG000477
MD.model.ptg000047l.609,ptg000047lG000478
MD.model.ptg000047l.61,ptg000047lG000042
MD.model.ptg000047l.610,ptg000047lG000479
MD.model.ptg000047l.611,ptg000047lG000480
MD.model.ptg000047l.612,ptg000047lG000481
MD.model.ptg000047l.613,ptg000047lG000482
MD.model.ptg000047l.614,ptg000047lG000483
MD.model.ptg000047l.615,ptg000047lG000484
MD.model.ptg000047l.616,ptg000047lG000485
MD.model.ptg000047l.618,ptg000047lG000487
MD.model.ptg000047l.619,ptg000047lG000488
MD.model.ptg000047l.620,ptg000047lG000489
MD.model.ptg000047l.622,ptg000047lG000490
MD.model.ptg000047l.623,ptg000047lG000491
MD.model.ptg000047l.624,ptg000047lG000492
MD.model.ptg000047l.625,ptg000047lG000493
MD.model.ptg000047l.626,ptg000047lG000494
MD.model.ptg000047l.627,ptg000047lG000495
MD.model.ptg000047l.629,ptg000047lG000496
MD.model.ptg000047l.63,ptg000047lG000043
MD.model.ptg000047l.630,ptg000047lG000497
MD.model.ptg000047l.631,ptg000047lG000498
MD.model.ptg000047l.632,ptg000047lG000499
MD.model.ptg000047l.633,ptg000047lG000500
MD.model.ptg000047l.634,ptg000047lG000501
MD.model.ptg000047l.636,ptg000047lG000503
MD.model.ptg000047l.639,ptg000047lG000504
MD.model.ptg000047l.640,ptg000047lG000505
MD.model.ptg000047l.641,ptg000047lG000506
MD.model.ptg000047l.642,ptg000047lG000507
MD.model.ptg000047l.643,ptg000047lG000508
MD.model.ptg000047l.644,ptg000047lG000509
MD.model.ptg000047l.645,ptg000047lG000510
MD.model.ptg000047l.646,ptg000047lG000511
MD.model.ptg000047l.647,ptg000047lG000512
MD.model.ptg000047l.648,ptg000047lG000513
MD.model.ptg000047l.651,ptg000047lG000515
MD.model.ptg000047l.652,ptg000047lG000516
MD.model.ptg000047l.653,ptg000047lG000517
MD.model.ptg000047l.654,ptg000047lG000518
MD.model.ptg000047l.655,ptg000047lG000519
MD.model.ptg000047l.656,ptg000047lG000520
MD.model.ptg000047l.657,ptg000047lG000521
MD.model.ptg000047l.658,ptg000047lG000522
MD.model.ptg000047l.659,ptg000047lG000523
MD.model.ptg000047l.660,ptg000047lG000524
MD.model.ptg000047l.661,ptg000047lG000525
MD.model.ptg000047l.663,ptg000047lG000526
MD.model.ptg000047l.664,ptg000047lG000527
MD.model.ptg000047l.665,ptg000047lG000528
MD.model.ptg000047l.666,ptg000047lG000529
MD.model.ptg000047l.667,ptg000047lG000530
MD.model.ptg000047l.668,ptg000047lG000531
MD.model.ptg000047l.669,ptg000047lG000532
MD.model.ptg000047l.670,ptg000047lG000533
MD.model.ptg000047l.671,ptg000047lG000534
MD.model.ptg000047l.672,ptg000047lG000535
MD.model.ptg000047l.673,ptg000047lG000536
MD.model.ptg000047l.674,ptg000047lG000537
MD.model.ptg000047l.675,ptg000047lG000538
MD.model.ptg000047l.676,ptg000047lG000539
MD.model.ptg000047l.677,ptg000047lG000540
MD.model.ptg000047l.678,ptg000047lG000541
MD.model.ptg000047l.681,ptg000047lG000542
MD.model.ptg000047l.684,ptg000047lG000545
MD.model.ptg000047l.685,ptg000047lG000546
MD.model.ptg000047l.686,ptg000047lG000547
MD.model.ptg000047l.687,ptg000047lG000548
MD.model.ptg000047l.688,ptg000047lG000549
MD.model.ptg000047l.689,ptg000047lG000550
MD.model.ptg000047l.690,ptg000047lG000551
MD.model.ptg000047l.691,ptg000047lG000552
MD.model.ptg000047l.692,ptg000047lG000553
MD.model.ptg000047l.693,ptg000047lG000554
MD.model.ptg000047l.694,ptg000047lG000555
MD.model.ptg000047l.695,ptg000047lG000556
MD.model.ptg000047l.697,ptg000047lG000557
MD.model.ptg000047l.699,ptg000047lG000558
